date,invested,portfolio_value,benchmark_value
2018-06-20,11780.03044366142,17101.503881137614,14491.658582482976
2018-06-21,11780.03044366142,16930.88863216135,14401.09547025759
2018-06-22,11780.03044366142,16859.69181876805,14428.320019920891
2018-06-25,11780.03044366142,16420.866575396132,14230.32317696605
2018-06-26,11780.03044366142,16494.784178686863,14261.672146496248
2018-06-27,11780.03044366142,16247.637312930865,14138.936220318607
2018-06-28,11780.03044366142,16456.8185296012,14228.22068441891
2018-06-29,11780.03044366142,16462.637971577737,14239.90394183014
2018-07-02,11780.03044366142,16631.046913192396,14284.24080567969
2018-07-03,11780.03044366142,16402.208112224944,14213.557813033261
2018-07-04,11780.03044366142,16402.091727131214,14213.557813033261
2018-07-05,11780.03044366142,16610.554801054874,14339.567026433557
2018-07-06,11780.03044366142,16782.109201214633,14462.197698039927
2018-07-09,11780.03044366142,16951.369588370162,14594.010206690868
2018-07-10,11780.03044366142,16943.885724071406,14644.998899557
2018-07-11,11780.03044366142,16985.129219139475,14541.10354163711
2018-07-12,11780.03044366142,17326.351365799343,14669.77530585885
2018-07-13,11780.03044366142,17376.54156721607,14685.66354836437
2018-07-16,12090.130426876753,17654.99832235995,14981.365745780968
2018-07-17,12090.130426876753,17850.299852545908,15041.124231062078
2018-07-18,12090.130426876753,17829.112734224484,15073.597572617382
2018-07-19,12090.130426876753,17653.402157381086,15015.578659549694
2018-07-20,12090.130426876753,17649.612474964302,15001.964616140329
2018-07-23,12090.130426876753,17672.904135565914,15029.574851545985
2018-07-24,12090.130426876753,18026.02375698729,15102.15919877592
2018-07-25,12090.130426876753,18312.49104637029,15239.719421022412
2018-07-26,12090.130426876753,18050.55503223632,15193.52190295804
2018-07-27,12090.130426876753,17857.881306728246,15093.843486295753
2018-07-30,12090.130426876753,17507.52625635011,15008.242202823532
2018-07-31,12090.130426876753,17515.17266730452,15082.022091292438
2018-08-01,12090.130426876753,17656.148866032192,15066.342057084983
2018-08-02,12090.130426876753,17937.976470985213,15142.133533254537
2018-08-03,12090.130426876753,17892.21992812306,15214.500268094693
2018-08-06,12092.324392768785,18069.85870188862,15271.967780990673
2018-08-07,12092.324392768785,18225.914499774768,15315.264270563312
2018-08-08,12092.324392768785,18285.649632001332,15311.703673428496
2018-08-09,12092.324392768785,18232.84938992552,15293.57554936529
2018-08-10,12092.324392768785,18069.05158747139,15189.372013388478
2018-08-13,12092.324392768785,18039.84420407151,15128.762236368657
2018-08-14,12092.324392768785,18155.068990472315,15226.743021706196
2018-08-15,12092.324392768785,17912.30063118959,15113.787291132256
2018-08-16,12092.324392768785,17843.575331023312,15238.022006070263
2018-08-17,12092.324392768785,17787.594313156067,15289.933999407052
2018-08-20,12111.74439284508,17824.231169583112,15347.05014619019
2018-08-21,12111.74439284508,17881.91135987799,15379.32613676306
2018-08-22,12111.74439284508,17996.508581147624,15373.665547226612
2018-08-23,12111.74439284508,17967.255739541815,15348.602157593612
2018-08-24,12111.74439284508,18092.405207957792,15443.903364669648
2018-08-27,12111.74439284508,18313.92319609313,15564.131097359374
2018-08-28,12111.74439284508,18278.449755949117,15568.45892367868
2018-08-29,12111.74439284508,18602.86519643552,15658.56195557476
2018-08-30,12111.74439284508,18574.89822650684,15591.753711275756
2018-08-31,12111.74439284508,18512.31316535146,15595.426450590016
2018-09-03,12111.74439284508,18512.10124351402,15595.426450590016
2018-09-04,12111.74439284508,18436.240285757343,15571.097874575247
2018-09-05,12111.74439284508,18136.656902061644,15527.556513558706
2018-09-06,12111.74439284508,17927.964861419576,15475.416637309672
2018-09-07,12111.74439284508,17851.650925509566,15442.433737433192
2018-09-10,12111.74439284508,17802.44694874142,15471.71466490391
2018-09-11,12111.74439284508,18066.38163926419,15530.63263205093
2018-09-12,12111.74439284508,17964.03090181648,15536.319797125117
2018-09-13,12111.74439284508,18069.68173084908,15622.504265982945
2018-09-14,12111.74439284508,18012.43696686709,15629.14416408473
2018-09-17,12111.74439284508,17645.80486984711,15542.333841313377
2018-09-18,12111.74439284508,17802.373918624777,15626.396253483472
2018-09-19,12111.74439284508,17813.31308542721,15646.016972989397
2018-09-20,12111.74439284508,18012.789861692712,15769.375304023699
2018-09-21,12111.74439284508,17808.141298999173,15763.932633896628
2018-09-24,12274.90438029259,18109.526112693413,15871.685282731227
2018-09-25,12274.90438029259,18322.82015515648,15852.13599698398
2018-09-26,12274.90438029259,18349.029151755203,15799.948627553213
2018-09-27,12274.90438029259,18576.77546597602,15846.554898099877
2018-09-28,12274.90438029259,18504.089422986104,15847.104012712245
2018-10-01,12550.394370526965,18835.40917987584,16180.41885955909
2018-10-02,12550.394370526965,18681.85870326869,16174.600409371653
2018-10-03,12550.394370526965,18657.258836877827,16186.096628908652
2018-10-04,12550.394370526965,18218.318865557812,16057.648194770894
2018-10-05,12550.394370526965,18017.875627207566,15969.087558584724
2018-10-08,12550.394370526965,17829.069016096062,15962.822480882907
2018-10-09,12550.394370526965,17789.814137621517,15944.835821136829
2018-10-10,12550.394370526965,16901.16118421277,15420.943112593814
2018-10-11,12550.394370526965,16761.104516326053,15103.737871542235
2018-10-12,12550.394370526965,17256.732895067093,15319.93563684002
2018-10-15,12550.394370526965,17034.757194598875,15229.80838977005
2018-10-16,12550.394370526965,17528.051182724776,15557.615229496487
2018-10-17,12550.394370526965,17540.49223006194,15554.315376056855
2018-10-18,12550.394370526965,17070.482092144503,15331.963165560805
2018-10-19,12550.394370526965,17081.577503801815,15326.844022062563
2018-10-22,12550.394370526965,17242.528040233734,15261.333189952244
2018-10-23,12550.394370526965,17240.74386036238,15177.976378933705
